SITEID,DATE,ONSITE_POA,ONSITE_GHI,SATELLITE_GHI,SATELLITE_POA,PREF_ONSITE,PREF_SATELLITE,IRRADIANCE_TYPE,STATE,SIZE_KW_DC,METER_ENERGY,INV_TOTAL_ENERGY,DAILY_RATIO,GOOD_HOURS,TOTAL_HOURS,PCT_GOOD_HOURS
SP-002,2026-03-08,2940.043,2138.637,3051.0,3633.0,2138.637,3051.0,1.0,MN,1440.72,4046.0009999999997,4066.961,0.7009626352015733,7.0,14,0.5
SP-002,2026-03-09,6299.208,4412.134,4727.0,6579.0,4412.134,4727.0,1.0,MN,1440.72,7349.999,7383.042,0.9333898878781468,6.0,14,0.42857142857142855
SP-002,2026-03-10,1464.355,1167.4569999999999,1438.0,1417.0,1167.4569999999999,1438.0,1.0,MN,1440.72,2143.998,2165.004,0.8118616133518776,7.0,14,0.5
SP-002,2026-03-11,6878.174,4878.389,5004.0,6866.0,4878.389,5004.0,1.0,MN,1440.72,6140.999,6178.9980000000005,0.9748978816946443,7.0,14,0.5
SP-003,2026-02-10,3011.011,1802.978,2314.0,3483.0,1802.978,2314.0,1.0,MN,1440.72,4238.001,4274.974999999999,0.7791607605877269,6.0,14,0.42857142857142855
SP-003,2026-02-11,3797.0370000000003,2261.971,2958.0,4580.0,2261.971,2958.0,1.0,MN,1440.72,4895.001,4930.015,0.7646960784313726,5.0,14,0.35714285714285715
SP-003,2026-02-12,5494.405,3163.903,3342.0,5478.0,3163.903,3342.0,1.0,MN,1440.72,7068.001,7103.999,0.9467094554159186,5.0,14,0.35714285714285715
SP-003,2026-02-13,4912.182,2890.63,3208.0,5047.0,2890.63,3208.0,1.0,MN,1440.72,6182.001,6219.999,0.9010692019950125,4.0,14,0.2857142857142857
SP-003,2026-02-14,5672.028,3306.026,3513.0,5761.0,3306.026,3513.0,1.0,MN,1440.72,7200.0,7240.008,0.9410834044975803,5.0,14,0.35714285714285715
SP-003,2026-02-15,5213.426,3093.394,3448.0,5489.0,3093.394,3448.0,1.0,MN,1440.72,6796.001,6832.972,0.8971560324825986,5.0,14,0.35714285714285715
SP-003,2026-02-16,5651.827,3355.214,3493.0,5551.0,3355.214,3493.0,1.0,MN,1440.72,7180.0,7225.005,0.9605536787861437,5.0,14,0.35714285714285715
SP-003,2026-02-17,2279.416,1491.668,1540.0,1725.0,1491.668,1540.0,1.0,MN,1440.72,3056.5750000000003,3086.926,0.9686155844155844,5.0,14,0.35714285714285715
SP-003,2026-02-18,576.562,491.458,951.0,932.0,491.458,951.0,1.0,MN,1440.72,803.0,843.005,0.5167802313354364,2.0,14,0.14285714285714285
SP-003,2026-02-19,996.2,767.9399999999999,986.0,973.0,767.9399999999999,986.0,1.0,MN,1440.72,91.001,132.028,0.7788438133874239,6.0,14,0.42857142857142855
SP-003,2026-02-20,2137.687,1432.644,1796.0,2023.0,1432.644,1796.0,1.0,MN,1440.72,322.091,364.999,0.7976859688195991,7.0,14,0.5
SP-003,2026-02-21,5131.375,3182.019,2911.0,4011.0,3182.019,2911.0,1.0,MN,1440.72,934.999,975.977,1.0931016832703537,4.0,14,0.2857142857142857
SP-003,2026-02-22,3114.069,2013.968,2287.0,2694.0,2013.968,2287.0,1.0,MN,1440.72,660.999,705.0,0.8806156536947967,7.0,14,0.5
SP-003,2026-02-23,5570.457,3491.981,3710.0,5494.0,3491.981,3710.0,1.0,MN,1440.72,1509.0,1549.004,0.9412347708894879,5.0,14,0.35714285714285715
SP-003,2026-02-24,3787.54,2460.023,2950.0,4116.0,2460.023,2950.0,1.0,MN,1440.72,4269.999,4313.996,0.8339061016949153,4.0,14,0.2857142857142857
SP-003,2026-02-25,5392.7210000000005,3454.633,3950.0,5807.0,3454.633,3950.0,1.0,MN,1440.72,6789.002,6827.994,0.8745906329113924,6.0,14,0.42857142857142855
SP-003,2026-02-26,5857.101,3759.969,4134.0,6201.0,3759.969,4134.0,1.0,MN,1440.72,7367.0,7411.964,0.9095232220609579,5.0,14,0.35714285714285715
SP-003,2026-02-27,4990.543,3256.279,3995.0,5816.0,3256.279,3995.0,1.0,MN,1440.72,6438.999,6476.028,0.8150886107634543,5.0,14,0.35714285714285715
SP-003,2026-02-28,1951.182,1409.573,2278.0,2485.0,1409.573,2278.0,1.0,MN,1440.72,2870.001,2902.997,0.6187765583845479,4.0,14,0.2857142857142857
SP-003,2026-03-01,5302.735,3491.082,4350.0,6390.0,3491.082,4350.0,1.0,MN,1440.72,6612.714,6648.0,0.8025475862068965,5.0,14,0.35714285714285715
SP-003,2026-03-02,4927.414,3297.518,3667.0,5061.0,3297.518,3667.0,1.0,MN,1440.72,6330.999,6373.963,0.8992413416962094,4.0,14,0.2857142857142857
SP-003,2026-03-03,4979.866,3344.938,3914.0,5389.0,3344.938,3914.0,1.0,MN,1440.72,6377.999,6414.011,0.8546085845682166,4.0,14,0.2857142857142857
SP-003,2026-03-04,1250.294,986.107,1279.0,1274.0,986.107,1279.0,1.0,MN,1440.72,1760.0,1793.035,0.7709984362783424,5.0,14,0.35714285714285715
SP-003,2026-03-05,1337.845,1042.134,1287.0,1344.0,1042.134,1287.0,1.0,MN,1440.72,1874.0,1913.854,0.8097389277389277,4.0,14,0.2857142857142857
SP-003,2026-03-06,717.332,636.372,942.0,920.0,636.372,942.0,1.0,MN,1440.72,995.0,1029.14,0.6755541401273885,5.0,14,0.35714285714285715
SP-003,2026-03-07,3249.5,2303.31,3636.0,4833.0,2303.31,3636.0,1.0,MN,1440.72,4566.674,4600.975,0.633473597359736,4.0,14,0.2857142857142857
SP-003,2026-03-08,2490.923,1812.43,2950.0,3474.0,1812.43,2950.0,1.0,MN,1440.72,3411.998,3438.024,0.6143830508474577,4.0,14,0.2857142857142857
SP-003,2026-03-09,5627.579,3919.571,4558.0,6290.0,3919.571,4558.0,1.0,MN,1440.72,6922.999,6958.995,0.8599322071083808,6.0,14,0.42857142857142855
SP-003,2026-03-10,1174.223,963.451,1010.0,992.0,963.451,1010.0,1.0,MN,1440.72,1145.998,1179.974,0.9539118811881189,6.0,14,0.42857142857142855
SP-003,2026-03-11,6409.117,4501.981,4892.0,6701.0,4501.981,4892.0,1.0,MN,1440.72,4862.0,4908.022,0.9202741210139002,5.0,14,0.35714285714285715
SP-004,2026-02-10,0.0,0.0,1764.0,1943.0,0.0,1764.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-11,0.0,0.0,3533.0,5685.0,0.0,3533.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-12,0.0,0.0,3228.0,4864.0,0.0,3228.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-13,0.0,0.0,3597.0,5687.0,0.0,3597.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-14,0.0,0.0,3597.0,5637.0,0.0,3597.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-15,0.0,0.0,3770.0,5941.0,0.0,3770.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-16,0.0,0.0,3596.0,5454.0,0.0,3596.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-17,0.0,0.0,2001.0,2291.0,0.0,2001.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-18,0.0,0.0,2144.0,2949.0,0.0,2144.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-19,0.0,0.0,1847.0,2013.0,0.0,1847.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-20,0.0,0.0,2430.0,2858.0,0.0,2430.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-21,0.0,0.0,4007.0,5994.0,0.0,4007.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-22,0.0,0.0,1815.0,1856.0,0.0,1815.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-23,0.0,0.0,4195.0,6286.0,0.0,4195.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-24,0.0,0.0,1501.0,1647.0,0.0,1501.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-25,0.0,0.0,4377.0,6495.0,0.0,4377.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-26,0.0,0.0,4080.0,5835.0,0.0,4080.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-27,0.0,0.0,3442.0,4421.0,0.0,3442.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-02-28,0.0,0.0,1214.0,1189.0,0.0,1214.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-01,0.0,0.0,3989.0,5411.0,0.0,3989.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-02,0.0,0.0,3354.0,4341.0,0.0,3354.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-03,0.0,0.0,3080.0,3788.0,0.0,3080.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-04,0.0,0.0,3683.0,4683.0,0.0,3683.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-05,0.0,0.0,1631.0,1678.0,0.0,1631.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-06,0.0,0.0,1137.0,1157.0,0.0,1137.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-004,2026-03-07,0.0,0.0,956.0,940.0,0.0,956.0,1.0,MN,1440.72,1375.0,1375.0,0.0,0.0,14,0.0
SP-004,2026-03-08,0.0,0.0,4064.0,5337.0,0.0,4064.0,1.0,MN,1440.72,5726.0,5726.0,0.0,0.0,14,0.0
SP-004,2026-03-09,0.0,0.0,4739.0,6462.0,0.0,4739.0,1.0,MN,1440.72,7306.0,7306.0,0.0,0.0,14,0.0
SP-004,2026-03-10,0.0,0.0,3601.0,4391.0,0.0,3601.0,1.0,MN,1440.72,5572.0,5572.0,0.0,0.0,14,0.0
SP-004,2026-03-11,0.0,0.0,3369.0,4293.0,0.0,3369.0,1.0,MN,1440.72,4324.0,4324.0,0.0,0.0,14,0.0
SP-005,2026-02-10,904.942,578.306,1764.0,2539.0,578.306,1764.0,1.0,MN,1440.72,2894.0,2931.998,0.32783786848072566,1.0,14,0.07142857142857142
SP-005,2026-02-11,2947.908,1881.184,3190.0,4923.0,1881.184,3190.0,1.0,MN,1440.72,5219.001,5254.0,0.5897128526645768,4.0,14,0.2857142857142857
SP-005,2026-02-12,690.1089999999999,499.717,3501.0,5613.0,499.717,3501.0,1.0,MN,1440.72,7153.0,7193.008,0.1427355041416738,1.0,14,0.07142857142857142
SP-005,2026-02-13,2928.804,1854.894,3571.0,5679.0,1854.894,3571.0,1.0,MN,1440.72,6527.0,6571.964,0.5194326519182302,2.0,14,0.14285714285714285
SP-005,2026-02-14,2541.8469999999998,1579.988,3595.0,5674.0,1579.988,3595.0,1.0,MN,1440.72,6159.0,6198.962,0.439495966620306,2.0,14,0.14285714285714285
SP-005,2026-02-15,4777.808,2904.912,3728.0,5896.0,2904.912,3728.0,1.0,MN,1440.72,7142.001,7187.006,0.779214592274678,5.0,14,0.35714285714285715
SP-005,2026-02-16,2550.394,1600.478,3695.0,5777.0,1600.478,3695.0,1.0,MN,1440.72,7344.001,7390.993,0.4331469553450609,1.0,14,0.07142857142857142
SP-005,2026-02-17,792.357,612.482,1678.0,1913.0,612.482,1678.0,1.0,MN,1440.72,3098.5080000000003,3130.974,0.36500715137067935,2.0,14,0.14285714285714285
SP-005,2026-02-18,259.772,242.058,548.0,541.0,242.058,548.0,1.0,MN,1440.72,886.0,917.029,0.44171167883211676,4.0,14,0.2857142857142857
SP-005,2026-02-19,1952.591,1365.106,1654.0,1989.0,1365.106,1654.0,1.0,MN,1440.72,2620.0009999999997,2642.997,0.8253361547762998,3.0,14,0.21428571428571427
SP-005,2026-02-20,3491.451,2278.904,1892.0,1856.0,2278.904,1892.0,1.0,MN,1440.72,5208.002,5236.004,1.2044947145877378,6.0,14,0.42857142857142855
SP-005,2026-02-21,4285.061,2813.521,1785.0,1823.0,2813.521,1785.0,1.0,MN,1440.72,6441.0,6488.994,1.5762022408963587,2.0,14,0.14285714285714285
SP-005,2026-02-22,4257.164,2809.304,3332.0,4417.0,2809.304,3332.0,1.0,MN,1440.72,6218.29,6269.959,0.8431284513805523,6.0,14,0.42857142857142855
SP-005,2026-02-23,5161.375,3380.135,3761.0,5316.0,3380.135,3761.0,1.0,MN,1440.72,6322.999,6370.01,0.898733049720819,6.0,14,0.42857142857142855
SP-005,2026-02-24,2411.302,1653.873,1726.0,1947.0,1653.873,1726.0,1.0,MN,1440.72,3440.002,3470.0,0.9582114716106606,6.0,14,0.42857142857142855
SP-005,2026-02-25,5614.5380000000005,3735.958,4295.0,6388.0,3735.958,4295.0,1.0,MN,1440.72,7624.998,7682.9980000000005,0.8698388824214203,8.0,14,0.5714285714285714
SP-005,2026-02-26,4480.726,3015.219,4272.0,6300.0,3015.219,4272.0,1.0,MN,1440.72,7728.999,7771.002,0.7058096910112359,3.0,14,0.21428571428571427
SP-005,2026-02-27,2364.185,1663.629,4169.0,6003.0,1663.629,4169.0,1.0,MN,1440.72,7095.0,7143.959,0.3990474934036939,3.0,14,0.21428571428571427
SP-005,2026-02-28,2073.3269999999998,1511.422,1060.0,1040.0,1511.422,1060.0,1.0,MN,1440.72,211.0,253.0,1.4258698113207546,4.0,14,0.2857142857142857
SP-005,2026-03-01,4123.471,2807.222,1771.0,1851.0,2807.222,1771.0,1.0,MN,1440.72,406.001,451.979,1.5851055900621118,3.0,14,0.21428571428571427
SP-005,2026-03-02,4720.414,3240.56,3331.0,4115.0,3240.56,3331.0,1.0,MN,1440.72,4051.0,4087.027,0.9728489942960072,4.0,14,0.2857142857142857
SP-005,2026-03-03,2584.025,1885.289,2771.0,3413.0,1885.289,2771.0,1.0,MN,1440.72,4346.0,4377.997,0.6803641284734753,3.0,14,0.21428571428571427
SP-005,2026-03-04,881.217,746.987,1350.0,1322.0,746.987,1350.0,1.0,MN,1440.72,2054.0,2084.939,0.5533237037037037,2.0,14,0.14285714285714285
SP-005,2026-03-05,285.635,265.641,1473.0,1468.0,265.641,1473.0,1.0,MN,1440.72,2465.0,2494.066,0.1803401221995927,0.0,14,0.0
SP-005,2026-03-06,0.272,0.272,689.0,671.0,0.272,689.0,1.0,MN,1440.72,827.002,862.001,0.00039477503628447026,0.0,14,0.0
SP-005,2026-03-07,222.009,213.15699999999998,1857.0,2156.0,213.15699999999998,1857.0,1.0,MN,1440.72,3304.999,3334.994,0.114785675821217,0.0,14,0.0
SP-005,2026-03-08,4274.897,3090.505,4004.0,5209.0,3090.505,4004.0,1.0,MN,1440.72,6181.0,6226.972,0.7718543956043956,5.0,14,0.35714285714285715
SP-005,2026-03-09,3861.535,2806.824,4797.0,6613.0,2806.824,4797.0,1.0,MN,1440.72,7941.999,7986.9890000000005,0.5851207004377736,5.0,14,0.35714285714285715
SP-005,2026-03-10,1517.992,1218.558,1378.0,1340.0,1218.558,1378.0,1.0,MN,1440.72,0.0,-0.967,0.8842946298984035,6.0,14,0.42857142857142855
SP-005,2026-03-11,6671.444,4796.446,4743.0,6451.0,4796.446,4743.0,1.0,MN,1440.72,5060.999,5095.998,1.011268395530255,6.0,14,0.42857142857142855
SP-006,2026-02-10,0.0,0.0,1738.0,2455.0,0.0,1738.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-11,0.0,0.0,2852.0,4062.0,0.0,2852.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-12,0.0,0.0,3540.0,5671.0,0.0,3540.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-13,0.0,0.0,3416.0,5294.0,0.0,3416.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-14,0.0,0.0,3479.0,5454.0,0.0,3479.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-15,0.0,0.0,3753.0,5968.0,0.0,3753.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-16,0.0,0.0,3735.0,5861.0,0.0,3735.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-17,0.0,0.0,1465.0,1707.0,0.0,1465.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-18,0.0,0.0,875.0,902.0,0.0,875.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-19,0.0,0.0,1731.0,1986.0,0.0,1731.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-20,0.0,0.0,1187.0,1166.0,0.0,1187.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-21,0.0,0.0,3052.0,4209.0,0.0,3052.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-22,0.0,0.0,1637.0,1636.0,0.0,1637.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-23,0.0,0.0,4285.0,6506.0,0.0,4285.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-24,0.0,0.0,1628.0,1898.0,0.0,1628.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-25,0.0,0.0,4369.0,6538.0,0.0,4369.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-26,0.0,0.0,4165.0,6052.0,0.0,4165.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-27,0.0,0.0,3989.0,5584.0,0.0,3989.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-02-28,0.0,0.0,1537.0,1506.0,0.0,1537.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-01,0.0,0.0,3927.0,5311.0,0.0,3927.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-02,0.0,0.0,2365.0,2912.0,0.0,2365.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-03,0.0,0.0,3341.0,4448.0,0.0,3341.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-04,0.0,0.0,4292.0,5881.0,0.0,4292.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-05,0.0,0.0,2459.0,2646.0,0.0,2459.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-06,0.0,0.0,1667.0,1900.0,0.0,1667.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-006,2026-03-07,0.0,0.0,1255.0,1247.0,0.0,1255.0,1.0,MN,1440.72,1615.0,1615.0,0.0,0.0,14,0.0
SP-006,2026-03-08,0.0,0.0,3362.0,4247.0,0.0,3362.0,1.0,MN,1440.72,4789.0,4789.0,0.0,0.0,14,0.0
SP-006,2026-03-09,0.0,0.0,4870.0,6733.0,0.0,4870.0,1.0,MN,1440.72,7917.0,7917.0,0.0,0.0,14,0.0
SP-006,2026-03-10,0.0,0.0,1401.0,1366.0,0.0,1401.0,1.0,MN,1440.72,2518.0,2518.0,0.0,0.0,14,0.0
SP-006,2026-03-11,0.0,0.0,3663.0,4943.0,0.0,3663.0,1.0,MN,1440.72,6405.0,6405.0,0.0,0.0,14,0.0
SP-007,2026-02-10,0.0,0.0,1768.0,2511.0,0.0,1768.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-11,0.0,0.0,2849.0,4056.0,0.0,2849.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-12,0.0,0.0,3545.0,5681.0,0.0,3545.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-13,0.0,0.0,3409.0,5288.0,0.0,3409.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-14,0.0,0.0,3510.0,5519.0,0.0,3510.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-15,0.0,0.0,3757.0,5969.0,0.0,3757.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-16,0.0,0.0,3744.0,5873.0,0.0,3744.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-17,0.0,0.0,1457.0,1689.0,0.0,1457.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-18,0.0,0.0,884.0,913.0,0.0,884.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-19,0.0,0.0,1729.0,2017.0,0.0,1729.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-20,0.0,0.0,1193.0,1170.0,0.0,1193.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-21,0.0,0.0,2986.0,4073.0,0.0,2986.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-22,0.0,0.0,1627.0,1630.0,0.0,1627.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-23,0.0,0.0,4277.0,6490.0,0.0,4277.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-24,0.0,0.0,1620.0,1892.0,0.0,1620.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-25,0.0,0.0,4377.0,6551.0,0.0,4377.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-26,0.0,0.0,4177.0,6072.0,0.0,4177.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-27,0.0,0.0,4040.0,5688.0,0.0,4040.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-02-28,0.0,0.0,1531.0,1502.0,0.0,1531.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-01,0.0,0.0,3937.0,5333.0,0.0,3937.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-02,0.0,0.0,2353.0,2889.0,0.0,2353.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-03,0.0,0.0,3356.0,4467.0,0.0,3356.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-04,0.0,0.0,4214.0,5707.0,0.0,4214.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-05,0.0,0.0,2521.0,2735.0,0.0,2521.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-06,0.0,0.0,1675.0,1901.0,0.0,1675.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-007,2026-03-07,0.0,0.0,1254.0,1243.0,0.0,1254.0,1.0,MN,1440.72,1419.0,1419.0,0.0,0.0,14,0.0
SP-007,2026-03-08,0.0,0.0,3365.0,4246.0,0.0,3365.0,1.0,MN,1440.72,4790.0,4790.0,0.0,0.0,14,0.0
SP-007,2026-03-09,0.0,0.0,4881.0,6751.0,0.0,4881.0,1.0,MN,1440.72,7898.0,7898.0,0.0,0.0,14,0.0
SP-007,2026-03-10,0.0,0.0,1371.0,1340.0,0.0,1371.0,1.0,MN,1440.72,2592.0,2592.0,0.0,0.0,14,0.0
SP-007,2026-03-11,0.0,0.0,3685.0,4970.0,0.0,3685.0,1.0,MN,1440.72,6387.0,6387.0,0.0,0.0,14,0.0
SP-008,2026-02-10,0.0,0.0,1784.0,2543.0,0.0,1784.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-11,0.0,0.0,2883.0,4140.0,0.0,2883.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-12,0.0,0.0,3537.0,5670.0,0.0,3537.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-13,0.0,0.0,3397.0,5261.0,0.0,3397.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-14,0.0,0.0,3494.0,5484.0,0.0,3494.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-15,0.0,0.0,3757.0,5973.0,0.0,3757.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-16,0.0,0.0,3735.0,5859.0,0.0,3735.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-17,0.0,0.0,1492.0,1745.0,0.0,1492.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-18,0.0,0.0,873.0,903.0,0.0,873.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-19,0.0,0.0,1906.0,2378.0,0.0,1906.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-20,0.0,0.0,1208.0,1187.0,0.0,1208.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-21,0.0,0.0,2932.0,3996.0,0.0,2932.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-22,0.0,0.0,1663.0,1670.0,0.0,1663.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-23,0.0,0.0,4284.0,6506.0,0.0,4284.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-24,0.0,0.0,1612.0,1890.0,0.0,1612.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-25,0.0,0.0,4365.0,6527.0,0.0,4365.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-26,0.0,0.0,4168.0,6061.0,0.0,4168.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-27,0.0,0.0,4067.0,5741.0,0.0,4067.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-02-28,0.0,0.0,1555.0,1524.0,0.0,1555.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-03-01,0.0,0.0,3920.0,5305.0,0.0,3920.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-03-02,0.0,0.0,2328.0,2833.0,0.0,2328.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
SP-008,2026-03-03,0.0,0.0,3378.0,4498.0,0.0,3378.0,1.0,MN,1440.72,0.0,0.0,0.0,0.0,14,0.0
